id,destination_city_name,destination_city_id,source_city_name,source_city_id,parcel_type,route_direction
5800,Chitiabad,4530,Balurupet,3510,0,2
5801,Chipallimala,4427,Ravaliguda,274,1,2
5802,Kajharnagar,2792,Maparasari,1411,0,1
5803,Banagarsari,2930,Maparati,1418,0,0
5804,Chivalitola,4119,Kakhedatola,2538,0,1
5805,Viabadkheda,4918,Chipurabad,3848,0,1
5806,Raporedih,681,Kalurukheda,2562,1,1
5807,Bakotahalli,3106,Kakotapet,2146,1,1
5808,Rapetabad,190,Bahallipur,3039,0,2
5809,Radihsari,915,Vipurjhar,4834,1,2
5810,Rabaribasti,434,Kajhartola,2817,0,2
5811,Mapetbasti,1178,Kadihhalli,2827,1,0
5812,Chipurapara,3983,Chimalathana,4605,1,2
5813,Magiribari,1502,Rapallipur,559,0,2
5814,Bapuragadh,3031,Bagudapalli,3677,1,2
5815,Kagirimala,2474,Rapursari,16,1,1
5816,Kakotapalli,2158,Kalurupet,2549,0,2
5817,Balurunagar,3505,Kadihguda,2847,0,2
5818,Kamalajhar,2695,Vinagarvali,4845,1,2
5819,Kakhedamala,2536,Chipurapara,3983,1,2
5820,Mahallipalli,1135,Bapurawadi,3019,1,0
5821,Chithanapet,4347,Rathanagadh,520,0,1
5822,Mabariti,1387,Raparagadh,458,1,2
5823,Kapetsari,2124,Mapurhat,989,1,2
5824,Kapetpara,2123,Chipurnagar,3846,0,0
5825,Kaporepur,2574,Makotakheda,1198,0,1
5826,Chiporehat,4523,Chitolabasti,4681,1,2
5827,Baabadpara,2991,Kaporetola,2600,1,0
5828,Chitigadh,4550,Kathanagarh,2421,1,1
5829,Rasarikudi,476,Kavaliguda,2196,1,1
5830,Rapurati,147,Kahallibasti,2108,0,1
5831,Chimalahat,4616,Ratolajhar,835,0,1
5832,Baparathana,3334,Ratihat,710,0,0
5833,Maabadkota,1062,Vipurhalli,4811,1,0
5834,Rapethat,214,Chiluruhat,4492,0,2
5835,Mavaligiri,1227,Rasariabad,469,0,2
5836,Bawadivali,3233,Chibarimala,4272,1,1
5837,Ragudati,798,Rapethat,214,1,1
5838,Chipallikota,4410,Kadihtola,2848,0,0
5839,Kamurigaon,2214,Chimalabasti,4619,1,1
5840,Chiwadihat,4213,Chithanagaon,4353,0,2
5841,Kapurati,2069,Baporetola,3561,0,1
5842,Mabastiguda,1917,Bapalligaon,3454,1,0
5843,Rapurtola,27,Kasarijhar,2416,0,0
5844,Bagiriguda,3436,Babastikota,3821,0,2
5845,Kanagarguda,1979,Katolapara,2743,0,2
5846,Raabadsari,109,Bamurikota,3170,0,2
5847,Kakotamuri,2149,Kavalipura,2175,0,1
5848,Maporegadh,1636,Ratigarh,685,1,2
5849,Viabaddih,4928,Bathanakudi,3390,1,0
5850,Rakhedasari,605,Mahallisari,1132,0,2
5851,Bajharti,3774,Chimalakudi,4599,0,2
5852,Bahallikota,3046,Mamalakota,1713,0,2
5853,Rabarithana,420,Bagiripet,3417,0,0
5854,Chimuripore,4145,Kapalligarh,2483,1,2
5855,Matolagaon,1780,Magaongarh,1336,1,0
5856,Ragirivali,536,Kalurupore,2564,0,1
5857,Bakudipalli,3212,Kapurthana,1939,1,1
5858,Baabadhat,3004,Bawadithana,3241,1,2
5859,Bathanadih,3409,Makudidih,1301,0,2
5860,Rawadigadh,365,Chihatpet,4688,0,2
5861,Bawadidih,3254,Chisarikudi,4320,0,1
5862,Chiwadipura,4190,Kavalidih,2200,1,2
5863,Rapurkheda,20,Raluruthana,637,0,1
5864,Bapetgarh,3072,Chivalimala,4117,0,2
5865,Chipallimala,4427,Vipurakudi,4940,0,0
5866,Kamalamala,2691,Rabastivali,939,1,0
5867,Rakudihalli,316,Raporepur,652,1,1
5868,Chithanawadi,4352,Kawaditi,2286,1,0
5869,Kaporetola,2600,Kagirikheda,2469,0,2
5870,Chithanabasti,4371,Chihatvali,4690,0,1
5871,Bagudathana,3675,Chihatluru,4702,0,2
5872,Kagaonti,2317,Kasaripura,2392,0,2
5873,Makotawadi,1190,Kaparasari,2372,1,1
5874,Chilurukheda,4484,Chinagarmuri,3885,0,2
5875,Chiporeluru,4516,Chimaladih,4618,0,2
5876,Balurupalli,3522,Rahatvali,846,0,0
5877,Chipurkheda,3864,Bapallibasti,3472,0,1
5878,Vinagarpet,4843,Kagudamuri,2707,1,0
5879,Bakudibari,3207,Kasaribari,2401,1,0
5880,Makotasari,1194,Kapalliwadi,2492,0,0
5881,Kakotagaon,2152,Ratikota,690,1,1
5882,Malurupet,1588,Managarpet,999,1,0
5883,Chibastigaon,4787,Katipore,2626,0,1
5884,Chikuditi,4177,Kasaripara,2402,0,2
5885,Chikhedamuri,4443,Bathanamuri,3389,1,0
5886,Magirimala,1513,Chijharguda,4738,0,1
5887,Chibarisari,4263,Viabadgaon,4911,1,2
5888,Babarivali,3295,Viabadpara,4913,1,1
5889,Magarhpore,1045,Vinagarpore,4858,0,0
5890,Chitolapalli,4669,Bakudimuri,3203,0,2
5891,Vipuraabad,4933,Chinagargiri,3893,0,2
5892,Mathanapura,1462,Raporegiri,669,0,1
5893,Chihalligiri,4017,Bajhargaon,3764,0,2
5894,Ratolapalli,825,Ratolamala,831,1,1
5895,Ragadhluru,734,Bapetpet,3076,1,1
5896,Kabaripur,2326,Kakotapura,2144,0,1
5897,Badihwadi,3794,Rakhedapara,604,1,1
5898,Chiporegadh,4519,Batimala,3590,1,2
5899,Bajhargaon,3764,Bakudiluru,3214,0,0
5900,Ralurupalli,639,Chilurugiri,4482,0,2
5901,Ragudatola,802,Batithana,3582,1,1
5902,Mapurkheda,981,Chihalligarh,4002,1,2
5903,Ramalakheda,764,Vipurgadh,4829,0,2
5904,Chiwadikota,4193,Vipurnagar,4807,1,2
5905,Bamurigaon,3175,Kaparaabad,2360,1,1
5906,Rakudimuri,320,Matigarh,1646,1,0
5907,Ranagarpura,36,Vipurkheda,4825,0,1
5908,Bamuriwadi,3174,Rahallimuri,165,1,1
5909,Kadihmala,2846,Makotamuri,1188,0,1
5910,Chipurapur,3969,Bagadhvali,3605,1,1
5911,Rapallithana,575,Rahallimuri,165,0,1
5912,Rawadipura,346,Chikudigiri,4172,1,2
5913,Chitikheda,4546,Baporeabad,3538,1,0
5914,Mapurwadi,973,Kathanakudi,2429,1,1
5915,Banagarguda,2940,Bagaontola,3282,1,0
5916,Chimuribasti,4154,Rakudiabad,314,0,0
5917,Kaporehat,2601,Bamalabasti,3658,1,0
5918,Chigudanagar,4621,Ralurupura,625,0,1
5919,Kakudijhar,2261,Madihdih,1890,0,2
5920,Baparagadh,3341,Kanagarkudi,1964,1,2
5921,Mavaliguda,1235,Kavalikheda,2190,1,2
5922,Chiporebari,4509,Bapetpore,3091,1,1
5923,Kaabadabad,2019,Chipurabad,3848,1,0
5924,Chihalligiri,4017,Kathanabari,2432,0,0
5925,Kaparapur,2357,Malurugadh,1605,0,1
5926,Babastibari,3827,Rakotaabad,221,1,1
5927,Maporebasti,1643,Mavalihalli,1215,1,1
5928,Vinagarkota,4844,Kagarhgiri,2002,1,0
5929,Chimalawadi,4600,Raluruti,643,1,2
5930,Ragudapura,780,Viabadwadi,4910,1,1
5931,Chimaladih,4618,Mahatkota,1806,0,1
5932,Ragadhbari,727,Matigiri,1661,1,2
5933,Katijhar,2633,Chigaontola,4243,1,0
5934,Chipallihalli,4408,Vipurabasti,4960,0,0
5935,Mapurbasti,992,Chibarinagar,4249,1,1
5936,Bamuripur,3163,Kaabaddih,2045,1,2
5937,Rapetabad,190,Chimurimala,4148,1,1
5938,Vinagargaon,4849,Bapurpalli,2902,1,2
5939,Mavalihalli,1215,Kaporethana,2590,1,2
5940,Ragiribari,541,Bahallibari,3052,0,1
5941,Vipuraluru,4950,Kaporekudi,2584,1,2
5942,Rabariti,426,Kawadidih,2293,1,2
5943,Kadihbari,2835,Chitipet,4533,1,2
5944,Mabastipura,1896,Vipetpet,4998,1,1
5945,Vigarhjhar,4896,Banagarjhar,2943,0,2
5946,Vipurapalli,4948,Rawadibasti,372,1,2
5947,Chipetguda,4056,Chimuritola,4150,0,1
5948,Raparakota,442,Bagaonpet,3262,1,0
5949,Bagiridih,3440,Magadhpalli,1693,1,1
5950,Vipuratola,4956,Magaonmala,1358,0,2
5951,Chigarhwadi,3918,Chitolapet,4657,1,0
5952,Bagirikudi,3421,Chipurbasti,3875,0,1
5953,Badihpore,3804,Mapurakudi,1096,0,1
5954,Makudimala,1296,Magudakudi,1747,0,2
5955,Chitolaluru,4671,Chiluruwadi,4476,1,0
5956,Makotanagar,1180,Vihalligadh,4984,0,1
5957,Kapallipura,2485,Majharluru,1850,0,2
5958,Ralurutola,647,Matolamala,1792,0,1
5959,Mathanagiri,1475,Raparasari,450,1,0
5960,Kalurugarh,2545,Chikudihat,4182,0,2
5961,Mamuriluru,1261,Ragaongadh,396,1,1
5962,Chibastipore,4796,Kamurikheda,2221,0,1
5963,Makhedavali,1559,Bagadhgiri,3614,1,1
5964,Chijhargadh,4736,Magarhmuri,1033,0,0
5965,Chiwadigaon,4198,Vihalligarh,4963,1,1
5966,Mavalikheda,1229,Mahallihat,1144,0,1
5967,Chikudidih,4184,Kakudivali,2241,0,2
5968,Kakudivali,2241,Magiripur,1489,0,0
5969,Matolagiri,1785,Chiparakudi,4289,1,0
5970,Majharpore,1851,Chisariabad,4313,0,1
5971,Kaluruabad,2546,Chigadhwadi,4569,0,2
5972,Viabadpalli,4917,Bapurabari,3021,1,0
5973,Chilurupore,4486,Rapurabasti,155,0,0
5974,Mapurti,984,Kakotajhar,2168,1,2
5975,Maporepet,1619,Kathanati,2441,1,1
5976,Ranagarbasti,62,Madihbari,1874,0,1
5977,Vipuragiri,4947,Chidihmuri,4753,0,2
5978,Baporehat,3562,Matolagaon,1780,0,2
5979,Bagadhsari,3612,Vipurajhar,4958,1,2
5980,Rapuraluru,145,Kaporethana,2590,1,1
5981,Ragadhjhar,742,Bamuripore,3184,1,1
5982,Batolapalli,3708,Ragudapore,797,0,0
5983,Mathanavali,1466,Kavalipura,2175,0,1
5984,Bahatgaon,3733,Magiribasti,1519,1,2
5985,Kanagarsari,1969,Matibasti,1674,1,1
5986,Ragiriti,550,Rapallibasti,589,1,0
5987,Rakotamala,242,Kagaonpara,2309,0,2
5988,Batiabad,3569,Basaripore,3370,1,0
5989,Ratipara,697,Kajharnagar,2792,1,0
5990,Magaonmala,1358,Rahatluru,858,1,0
5991,Radihpara,914,Chiparabari,4292,1,1
5992,Chipalliwadi,4414,Kagudagadh,2721,0,1
5993,Kahallimuri,2087,Baabadti,2999,0,0
5994,Kahallikheda,2097,Bakotakota,3108,0,0
5995,Kahallihalli,2083,Magaonpara,1348,0,1
5996,Chiluruhat,4492,Chihallipur,4000,0,1
5997,Bajharkota,3759,Magadhgiri,1692,0,0
5998,Rakhedapara,604,Rahatpur,838,0,1
5999,Ranagargadh,55,Kanagargaon,1966,0,2
6000,Magadhpore,1696,Chipalliwadi,4414,1,0
6001,Chipetabad,4034,Ragaonpalli,391,0,1
6002,Kavalikheda,2190,Rapurakota,132,1,1
6003,Ragudathana,792,Baabadjhar,3005,1,1
6004,Vipurapur,4930,Kapallijhar,2509,1,0
6005,Mavalimala,1234,Kagirigadh,2473,1,2
6006,Bagadhti,3619,Bamurinagar,3164,1,2
6007,Rapallipore,580,Rakhedagadh,613,0,2
6008,Bamuriti,3185,Kasarigiri,2405,1,1
6009,Bagarhti,2968,Chigirivali,4380,1,0
6010,Ragaongarh,375,Chivalinagar,4094,0,1
6011,Vipurtola,4832,Ragudahalli,781,1,2
6012,Vipurpore,4827,Bagudanagar,3660,1,1
6013,Badihmala,3807,Kagudagarh,2700,1,0
6014,Matiluru,1664,Kagirinagar,2451,0,1
6015,Managarguda,1018,Bahattola,3747,0,2
6016,Chiabadwadi,3949,Chimalaguda,4614,0,0
6017,Bapetluru,3090,Raabadthana,110,1,1
6018,Kabaribari,2339,Vinagargiri,4854,0,1
6019,Magudaguda,1762,Kanagarpore,1975,1,0
6020,Radihguda,925,Rakhedapara,604,1,0
6021,Bagaontola,3282,Chikhedahat,4461,0,0
6022,Bapallihat,3469,Raabadkota,101,1,0
6023,Chiabadjhar,3966,Raluruvali,629,0,0
6024,Rapethat,214,Mapetkudi,1158,1,2
6025,Chiporepura,4500,Maporenagar,1614,0,0
6026,Chigadhgarh,4560,Bapallipur,3442,1,0
6027,Mamurimuri,1250,Rapalliguda,584,0,2
6028,Chivaliguda,4118,Chijhargadh,4736,0,1
6029,Kahatvali,2768,Masarihat,1454,1,2
6030,Chidihgaon,4756,Vipurmuri,4815,0,2
6031,Chipuranagar,3970,Mabarithana,1381,0,1
6032,Raporepore,673,Vipurpet,4812,0,0
6033,Bagudakheda,3678,Raparapur,435,0,2
6034,Kapurabasti,2077,Bagadhgiri,3614,1,1
6035,Ratipalli,701,Majharhat,1857,0,0
6036,Maporepura,1617,Babarigaon,3299,1,2
6037,Raparahalli,440,Batolapara,3704,0,1
6038,Bathanaabad,3383,Rakhedaluru,610,1,1
6039,Majharwadi,1841,Chisaripet,4316,0,2
6040,Batolabasti,3720,Mabaripara,1379,0,0
6041,Chipetguda,4056,Rabarivali,412,0,0
6042,Mathanapore,1479,Kaabadpore,2037,0,1
6043,Chigadhvali,4566,Bathanaguda,3405,0,2
6044,Kawadinagar,2265,Chitihat,4554,1,0
6045,Rawadipore,363,Kapallidih,2510,1,1
6046,Ragudawadi,787,Kabarikudi,2336,0,2
6047,Kavalipore,2192,Chipetgiri,4048,1,1
6048,Bagiridih,3440,Chibaripur,4248,0,2
6049,Bagaonkota,3263,Magiridih,1518,0,1
6050,Bapetluru,3090,Chipetti,4053,1,2
6051,Bakudisari,3209,Kaparakota,2364,0,1
6052,Rajharpara,883,Badihluru,3803,0,1
6053,Bagadhbari,3610,Chivalijhar,4121,1,0
6054,Matipet,1650,Magadhmuri,1684,0,2
6055,Mavalimuri,1219,Makotakudi,1189,1,2
6056,Vipetpura,4996,Kaparapur,2357,0,2
6057,Chibarivali,4256,Batipura,3570,1,2
6058,Chihallipara,4014,Chidihhalli,4749,1,1
6059,Chigadhpore,4579,Vigarhtola,4894,1,0
6060,Ragarhthana,79,Chihallidih,4029,1,2
6061,Chitolanagar,4652,Kaporesari,2589,1,1
6062,Bapuragaon,3020,Bathanatola,3406,1,1
6063,Managarabad,996,Ratiguda,708,0,1
6064,Ragudagiri,793,Masarimala,1451,1,0
6065,Kaabadpur,2016,Chiwadikudi,4196,1,1
6066,Chitipura,4531,Baporebasti,3565,0,0
6067,Kakotavali,2148,Kamurigaon,2214,1,0
6068,Kagarhbasti,2015,Kabaripet,2332,1,0
6069,Ramalanagar,746,Chiabadhat,3965,0,1
6070,Chikotaguda,4087,Rahatmala,862,0,2
6071,Chiporegaon,4508,Chigudakudi,4630,1,2
6072,Batisari,3581,Bakotapara,3115,1,1
6073,Bagaonpore,3277,Rahallithana,172,1,2
6074,Bagirigaon,3423,Bapetpet,3076,1,1
6075,Mapallikheda,1539,Kagarhpore,2006,1,2
6076,Ralurutola,647,Kapurpore,1944,0,1
6077,Bagarhguda,2971,Ralurupalli,639,1,0
6078,Mamurimuri,1250,Makotaguda,1204,1,0
6079,Chibarigadh,4271,Kawadisari,2279,0,2
6080,Vihallimuri,4970,Chibastipet,4781,1,2
6081,Kaabadmala,2040,Matitola,1670,0,2
6082,Kavalibari,2184,Ratolakudi,817,1,2
6083,Basarikudi,3359,Bahatgarh,3723,1,0
6084,Chihallibari,4013,Makhedaabad,1554,1,1
6085,Kakudigarh,2235,Mapetti,1170,0,0
6086,Rathananagar,498,Katolati,2751,1,0
6087,Mahallidih,1146,Madihguda,1886,0,1
6088,Mamurisari,1256,Kawadipur,2264,1,2
6089,Ragiritola,554,Basarikota,3356,1,2
6090,Mahallipore,1138,Vinagarguda,4862,0,0
6091,Ratolasari,822,Basarigadh,3372,1,2
6092,Kapurmuri,1932,Chihatpet,4688,0,0
6093,Mathanagaon,1470,Bamurihat,3190,1,2
6094,Chijharpet,4719,Ragadhgaon,726,1,0
6095,Chikhedadih,4463,Rahalliwadi,167,1,1
6096,Mapethat,1175,Batolawadi,3701,0,1
6097,Kasaripur,2388,Chiparavali,4287,0,2
6098,Chikotasari,4077,Chivaliwadi,4104,0,0
6099,Balurupalli,3522,Chigadhhalli,4563,0,0
6100,Bapurthana,2900,Bagaondih,3285,1,0
6101,Kavaliti,2193,Bagudakota,3666,0,0
6102,Maporethana,1629,Baabadguda,3002,1,1
6103,Batolaabad,3693,Chiwadipore,4207,0,1
6104,Bajhargarh,3754,Bathanagadh,3403,0,0
6105,Bagarhgaon,2958,Chiabadluru,3958,0,2
6106,Kahattola,2786,Ramalahalli,750,0,1
6107,Kalurunagar,2544,Vipurasari,4945,1,1
6108,Matibari,1657,Chitolahat,4678,0,0
6109,Katolatola,2755,Chiwadipalli,4204,1,2
6110,Rapallidih,588,Ragaontola,399,0,0
6111,Bapallibari,3455,Ravalisari,264,0,2
6112,Chigaonti,4239,Badihkudi,3793,1,2
6113,Chigudawadi,4631,Malurukheda,1601,0,2
6114,Chikudidih,4184,Kagudahalli,2703,1,1
6115,Mathanadih,1487,Chipetmuri,4040,1,1
6116,Basariluru,3369,Chipallivali,4411,0,1
6117,Kapalliwadi,2492,Vigarhnagar,4869,0,1
6118,Vipurapore,4951,Kaporepura,2578,0,1
6119,Chiwadigiri,4203,Ramurikota,287,1,2
6120,Madihpalli,1879,Raporejhar,680,0,1
6121,Chibariti,4270,Radihkota,907,0,1
6122,Chipurnagar,3846,Ragarhbari,76,0,2
6123,Katimuri,2614,Kalurutola,2569,0,0
6124,Chibastiti,4797,Bakudigadh,3217,1,2
6125,Vipurvali,4814,Chiporepet,4502,1,1
6126,Bapalligarh,3444,Baparapalli,3336,0,1
6127,Chipalligiri,4420,Bagudati,3681,1,1
6128,Bahatthana,3737,Makhedapet,1557,0,0
6129,Kahatpara,2774,Kanagarvali,1962,0,1
6130,Mavalipur,1210,Kakudikudi,2243,1,1
6131,Mamalawadi,1717,Kamalagiri,2684,1,2
6132,Makotagaon,1191,Batigiri,3583,1,2
6133,Chikotati,4084,Kabastipur,2853,0,0
6134,Ragaongaon,385,Rapurapur,125,1,1
6135,Chitithana,4543,Kahalligiri,2095,1,0
6136,Bagudapura,3663,Kamalapara,2681,0,0
6137,Kalurukota,2550,Bakotaguda,3126,1,1
6138,Bawadikudi,3235,Kathanapur,2419,0,0
6139,Mahatmuri,1808,Rapuratola,151,0,2
6140,Chikudijhar,4183,Kawadiluru,2284,0,2
6141,Chipuraabad,3972,Magudamuri,1746,1,0
6142,Raluruvali,629,Rahalligarh,158,1,1
6143,Magadhsari,1690,Mamurikudi,1251,1,1
6144,Ramalajhar,773,Maabadmala,1079,0,2
6145,Kagadhpara,2650,Vipurabari,4943,0,1
6146,Bahatpur,3721,Rakudivali,319,0,0
6147,Bavalipore,3153,Bahallivali,3047,0,1
6148,Ratolagiri,824,Bagudakota,3666,1,1
6149,Chisarithana,4326,Rasarigiri,483,0,1
6150,Chihallinagar,4001,Kaparanagar,2358,1,1
6151,Maabadkota,1062,Bakotabari,3114,0,1
6152,Ranagarmala,56,Kawadijhar,2292,0,1
6153,Rabastipalli,949,Rasariguda,491,1,2
6154,Rasarigiri,483,Bahatpalli,3739,1,1
6155,Kapetgadh,2132,Kaabadwadi,2027,0,0
6156,Baabadkudi,2987,Kagirisari,2465,1,1
6157,Bathanakota,3387,Magaonhat,1361,0,1
6158,Chigarhti,3929,Bahatthana,3737,0,1
6159,Vipuraguda,4955,Chigarhluru,3927,0,1
6160,Kamurisari,2217,Kagirigaon,2462,0,1
6161,Rahalliwadi,167,Rakotakota,225,0,1
6162,Kathanadih,2448,Chimalasari,4604,0,1
6163,Kagudapore,2719,Ramurisari,295,1,0
6164,Ragarhpara,77,Matolapalli,1786,0,2
6165,Ragaongiri,390,Chihalliabad,4003,1,0
6166,Bahatpura,3725,Magudasari,1752,1,0
6167,Raparatola,461,Bapetpara,3084,1,1
6168,Ragiripura,532,Bathanabasti,3410,1,0
6169,Chipurgadh,3868,Vipuramuri,4939,0,2
6170,Chimalahalli,4594,Kaparasari,2372,1,1
6171,Kahallikheda,2097,Kasaribasti,2418,0,0
6172,Kathanapet,2425,Mahallijhar,1145,0,1
6173,Babastigiri,3831,Rasarihalli,471,1,0
6174,Kagaonthana,2311,Magudaluru,1757,1,1
6175,Raluruwadi,632,Ragadhpore,735,0,0
6176,Bawadipura,3229,Chipetpore,4052,0,2
6177,Ranagarti,54,Mapurakudi,1096,0,2
6178,Bakotabari,3114,Ratimuri,692,1,1
6179,Matisari,1659,Vigarhthana,4884,0,0
6180,Kabarisari,2341,Baporeti,3557,0,0
6181,Maporedih,1642,Chikotathana,4078,1,0
6182,Bamuriwadi,3174,Chikotapura,4066,0,2
6183,Kavalipara,2185,Makudiwadi,1283,0,1
6184,Chitiwadi,4538,Kakhedagadh,2535,1,0
6185,Makhedamala,1575,Radihgiri,917,1,0
6186,Ragirigadh,551,Kakhedaluru,2532,0,0
6187,Bajharkota,3759,Chipetvali,4039,0,2
6188,Rajharti,891,Rajharwadi,880,1,0
6189,Babastigadh,3837,Matolagarh,1770,0,0
6190,Chivalimuri,4102,Viabadnagar,4900,0,1
6191,Rabastinagar,932,Rawadithana,358,0,0
6192,Mahallipalli,1135,Kagaongaon,2307,1,2
6193,Chitoladih,4680,Kagiriti,2472,0,1
6194,Magarhbari,1037,Chisaripur,4310,1,0
6195,Mapetthana,1164,Makudigaon,1284,0,1
6196,Chijhargarh,4715,Chipetnagar,4032,1,0
6197,Bamurisari,3178,Chilurusari,4480,0,0
6198,Ragirigiri,545,Katibari,2618,0,0
6199,Mapetpura,1152,Kakotaluru,2160,1,2
6200,Chinagarabad,3879,Ravaliabad,252,0,2
6201,Rakudivali,319,Chipallijhar,4431,1,1
6202,Rathanabasti,527,Kahatbasti,2790,1,0
6203,Rapallidih,588,Chipuramala,3993,0,2
6204,Chidihvali,4752,Rabastisari,946,0,2
6205,Chipallipet,4409,Mahatluru,1819,1,2
6206,Kawadipara,2278,Mavaligiri,1227,1,2
6207,Raparabasti,465,Makudipore,1293,1,2
6208,Vipurpura,4810,Ramuripet,286,0,1
6209,Katikudi,2615,Rahalliabad,159,0,0
6210,Bapurgarh,2886,Bakotamala,3125,1,1
6211,Vinagarmuri,4846,Badihpur,3783,1,0
6212,Katisari,2620,Kawadihalli,2269,1,2
6213,Kalurugadh,2566,Vipurathana,4946,1,0
6214,Chiporepur,4496,Bapuramala,3032,0,1
6215,Rabarinagar,405,Katipur,2605,1,0
6216,Batolagiri,3707,Chihatbasti,4712,0,2
6217,Balurupara,3518,Ragiribasti,558,0,1
6218,Mapurkudi,972,Kaparamuri,2366,0,1
6219,Magadhpura,1679,Bapuramala,3032,0,2
6220,Kagiripalli,2468,Mamuritola,1267,0,0
6221,Kagirivali,2458,Radihpura,904,1,2
6222,Bapurmala,2908,Maporekheda,1632,1,1
6223,Chiparakudi,4289,Bapurapur,3008,0,2
6224,Kajharnagar,2792,Kagarhpet,1991,1,2
6225,Chijhargaon,4725,Kaporepore,2595,1,2
6226,Malurubari,1595,Makhedapalli,1569,0,1
6227,Kaabadpore,2037,Magiriguda,1514,1,2
6228,Kajharpalli,2809,Rakudipore,332,1,0
6229,Mawaditi,1325,Badihbari,3796,1,1
6230,Kanagardih,1983,Kaporeluru,2594,0,0
6231,Kabastigarh,2855,Mahatbasti,1829,0,2
6232,Magaonbari,1347,Makhedati,1573,0,0
6233,Chithanagiri,4358,Chigaonwadi,4228,0,1
6234,Chipurgiri,3862,Chikudikota,4162,0,2
6235,Chipurthana,3861,Mathanagadh,1481,1,1
6236,Bapuragadh,3031,Chihatpore,4703,0,1
6237,Ragudajhar,804,Ramalapalli,763,1,1
6238,Rajharpalli,887,Chigaonhalli,4222,0,0
6239,Chiporekota,4503,Kaparapore,2378,1,1
6240,Madihpore,1882,Magirithana,1505,0,1
6241,Bavalikheda,3151,Baabadhalli,2982,1,0
6242,Radihpura,904,Chitimala,4551,0,2
6243,Magaonbari,1347,Bajhargiri,3769,1,2
6244,Chiporegarh,4498,Mawadigadh,1326,1,2
6245,Magadhthana,1691,Bawadiluru,3245,0,0
6246,Kasaripalli,2406,Chipurhalli,3850,0,0
6247,Kavaligarh,2173,Bapurti,2906,1,0
6248,Vihalligarh,4963,Ravalikheda,268,1,1
6249,Badihti,3805,Chipuramala,3993,0,0
6250,Mahallihat,1144,Ragiriluru,548,0,2
6251,Rabastivali,939,Chipetguda,4056,0,0
6252,Bamuriwadi,3174,Kasarigiri,2405,1,2
6253,Baporegadh,3558,Ragadhmuri,723,0,2
6254,Batiti,3588,Ratiabad,686,1,0
6255,Rahatpalli,856,Chipallipara,4417,1,1
6256,Mapuragadh,1109,Chiparapet,4285,0,1
6257,Chigirihalli,4377,Ragaonti,395,0,1
6258,Bagudanagar,3660,Chiluruwadi,4476,1,2
6259,Magirihat,1516,Maabadguda,1080,0,0
6260,Mamalagaon,1718,Magiriwadi,1500,1,2
6261,Ralurudih,650,Maparati,1418,1,2
6262,Mapurabari,1099,Ranagarkheda,51,0,1
6263,Ratiluru,703,Makudisari,1287,1,0
6264,Rapalligarh,561,Vigarhtola,4894,0,1
6265,Bagaonmala,3280,Kapallipore,2502,1,0
6266,Chigudapet,4626,Kahalligaon,2090,0,1
6267,Chipalligiri,4420,Chigudati,4642,1,1
6268,Kathanamuri,2428,Chiporewadi,4507,1,1
6269,Mahallisari,1132,Bagadhmala,3621,1,2
6270,Mapetthana,1164,Bapallivali,3450,1,1
6271,Radihpara,914,Chinagarjhar,3904,1,1
6272,Viabadpura,4903,Mapurapur,1086,1,0
6273,Kaparagaon,2369,Bapalliwadi,3453,0,0
6274,Maparapet,1402,Kapetabad,2112,1,1
6275,Masariti,1449,Chiparagarh,4281,0,1
6276,Rahatwadi,849,Vipurpet,4812,1,2
6277,Badihkudi,3793,Chiwadinagar,4187,1,1
6278,Kapetpur,2109,Raporebari,665,0,1
6279,Basaribari,3362,Ratolaguda,832,0,0
6280,Badihdih,3812,Batipalli,3584,1,0
6281,Badihgiri,3800,Mathanagaon,1470,0,1
6282,Bawadimuri,3234,Kagarhwadi,1996,1,1
6283,Katipalli,2623,Kakotamuri,2149,1,2
6284,Kabastitola,2879,Mabastihalli,1897,0,0
6285,Ralurubari,634,Chigirikudi,4382,1,0
6286,Bawadimuri,3234,Kagarhpore,2006,1,0
6287,Kagadhhat,2663,Ragudamuri,785,0,1
6288,Bagiriwadi,3422,Magaonsari,1349,0,1
6289,Chiabadpur,3938,Chihallinagar,4001,1,0
6290,Bapallisari,3457,Magudapara,1751,0,2
6291,Baporemuri,3544,Matiluru,1664,0,0
6292,Mahalliguda,1142,Radihabad,903,1,1
6293,Maporeluru,1633,Matolathana,1784,0,1
6294,Chilurugiri,4482,Chigaonkheda,4236,1,0
6295,Rabaripalli,422,Kaparakota,2364,0,2
6296,Mahatgadh,1822,Rapalliguda,584,0,0
6297,Bawadipur,3225,Rajharpara,883,0,0
6298,Chigiripore,4393,Bagadhpur,3597,0,2
6299,Baluruabad,3507,Baparakheda,3337,1,2
6300,Chikotapura,4066,Vipuragiri,4947,1,1
6301,Radihtola,926,Chijhardih,4742,0,0
6302,Kakhedajhar,2540,Rabastigaon,943,0,1
6303,Bamurikheda,3182,Raabadmuri,103,0,0
6304,Bahalligarh,3041,Bamalamala,3652,0,1
6305,Rapurluru,21,Chinagarnagar,3877,1,1
6306,Chimalaluru,4609,Bathanawadi,3391,0,2
6307,Makhedaabad,1554,Magudakheda,1756,1,1
6308,Rakudigadh,334,Rapurathana,141,0,0
6309,Kahalliti,2100,Mamuripur,1241,1,1
6310,Ramurigiri,297,Chikotapura,4066,0,0
